,ranking_date,rank,name,title,country,rating,games,birth_year,year,age
7406,27-02-14,37,"Moiseenko, Alexander",g,UKR,2710,0,1980,14,34
7407,27-02-14,38,"Le, Quang Liem",g,VIE,2709,6,1991,14,23
7408,27-02-14,39,"Andreikin, Dmitry",g,RUS,2709,0,1990,14,24
7409,27-02-14,40,"Fressinet, Laurent",g,FRA,2709,0,1981,14,33
7410,27-02-14,41,"Kamsky, Gata",g,USA,2709,0,1974,14,40
7411,27-02-14,42,"Almasi, Zoltan",g,HUN,2707,2,1976,14,38
7412,27-02-14,43,"Vallejo Pons, Francisco",g,ESP,2707,0,1982,14,32
7413,27-02-14,44,"Jobava, Baadur",g,GEO,2706,13,1983,14,31
7414,27-02-14,45,"Areshchenko, Alexander",g,UKR,2706,0,1986,14,28
7415,27-02-14,46,"Rublevsky, Sergei",g,RUS,2706,0,1974,14,40
7416,27-02-14,47,"Kryvoruchko, Yuriy",g,UKR,2704,0,1986,14,28
7417,27-02-14,48,"Naiditsch, Arkadij",g,GER,2702,11,1985,14,29
7418,27-02-14,49,"Navara, David",g,CZE,2702,0,1985,14,29
7419,27-02-14,50,"Bu, Xiangzhi",g,CHN,2699,0,1985,14,29
7420,27-02-14,51,"Khismatullin, Denis",g,RUS,2698,14,1984,14,30
7421,27-02-14,52,"Inarkiev, Ernesto",g,RUS,2698,0,1985,14,29
7422,27-02-14,53,"Kasimdzhanov, Rustam",g,UZB,2698,0,1979,14,35
7423,27-02-14,54,"Li, Chao b",g,CHN,2697,16,1989,14,25
7424,27-02-14,55,"Polgar, Judit",g,HUN,2693,0,1976,14,38
7425,27-02-14,56,"Nisipeanu, Liviu-Dieter",g,ROU,2691,0,1976,14,38
7426,27-02-14,57,"Matlakov, Maxim",g,RUS,2690,9,1991,14,23
7427,27-02-14,58,"Alekseev, Evgeny",g,RUS,2689,17,1985,14,29
7428,27-02-14,59,"Riazantsev, Alexander",g,RUS,2689,0,1985,14,29
7429,27-02-14,60,"Short, Nigel D",g,ENG,2686,2,1965,14,49
7430,27-02-14,61,"McShane, Luke J",g,ENG,2684,0,1984,14,30
7431,27-02-14,62,"Akopian, Vladimir",g,ARM,2682,0,1971,14,43
7432,27-02-14,63,"Laznicka, Viktor",g,CZE,2681,0,1988,14,26
7433,27-02-14,64,"Rodshtein, Maxim",g,ISR,2680,7,1989,14,25
7434,27-02-14,65,"Berkes, Ferenc",g,HUN,2680,0,1985,14,29
7435,27-02-14,66,"Granda Zuniga, Julio E",g,PER,2680,0,1967,14,47
7436,27-02-14,67,"Rapport, Richard",g,HUN,2679,11,1996,14,18
7437,27-02-14,68,"Van Wely, Loek",g,NED,2679,11,1972,14,42
7438,27-02-14,69,"Onischuk, Alexander",g,USA,2679,0,1975,14,39
7439,27-02-14,70,"Volokitin, Andrei",g,UKR,2679,0,1986,14,28
7440,27-02-14,71,"Movsesian, Sergei",g,ARM,2677,0,1978,14,36
7441,27-02-14,72,"Bruzon Batista, Lazaro",g,CUB,2676,0,1982,14,32
7442,27-02-14,73,"Sasikiran, Krishnan",g,IND,2676,0,1981,14,33
7443,27-02-14,74,"Dreev, Aleksey",g,RUS,2673,0,1969,14,45
7444,27-02-14,75,"Cheparinov, Ivan",g,BUL,2672,0,1986,14,28
7445,27-02-14,76,"Istratescu, Andrei",g,FRA,2671,7,1975,14,39
7446,27-02-14,77,"Sargissian, Gabriel",g,ARM,2671,0,1983,14,31
7447,27-02-14,78,"Grachev, Boris",g,RUS,2669,14,1986,14,28
7448,27-02-14,79,"Amin, Bassem",g,EGY,2665,0,1988,14,26
7449,27-02-14,80,"Yu, Yangyi",g,CHN,2664,13,1994,14,20
7450,27-02-14,81,"Socko, Bartosz",g,POL,2663,11,1978,14,36
7451,27-02-14,82,"Sutovsky, Emil",g,ISR,2663,0,1977,14,37
7452,27-02-14,83,"Saric, Ivan",g,CRO,2661,13,1990,14,24
7453,27-02-14,84,"Zhigalko, Sergei",g,BLR,2661,13,1989,14,25
7454,27-02-14,85,"Edouard, Romain",g,FRA,2661,2,1990,14,24
7455,27-02-14,86,"Bologan, Viktor",g,MDA,2661,0,1971,14,43
7456,27-02-14,87,"Mamedov, Rauf",g,AZE,2659,0,1988,14,26
7457,27-02-14,88,"Shimanov, Aleksandr",g,RUS,2658,18,1992,14,22
7458,27-02-14,89,"Ni, Hua",g,CHN,2658,0,1983,14,31
7459,27-02-14,90,"Sjugirov, Sanan",g,RUS,2657,9,1993,14,21
7460,27-02-14,91,"Georgiev, Kiril",g,BUL,2657,7,1965,14,49
7461,27-02-14,92,"Erdos, Viktor",g,HUN,2656,0,1987,14,27
7462,27-02-14,93,"Lenic, Luka",g,SLO,2656,0,1988,14,26
7463,27-02-14,94,"Lysyj, Igor",g,RUS,2655,9,1987,14,27
7464,27-02-14,95,"Mchedlishvili, Mikheil",g,GEO,2655,9,1979,14,35
7465,27-02-14,96,"Gharamian, Tigran",g,FRA,2655,2,1984,14,30
7466,27-02-14,97,"Efimenko, Zahar",g,UKR,2655,0,1985,14,29
7467,27-02-14,98,"Balogh, Csaba",g,HUN,2654,7,1987,14,27
7468,27-02-14,99,"Motylev, Alexander",g,RUS,2654,0,1979,14,35
7469,27-02-14,100,"Popov, Ivan",g,RUS,2653,14,1990,14,24
7470,27-02-14,101,"Romanov, Evgeny",g,RUS,2653,3,1988,14,26
7471,27-02-14,102,"Zvjaginsev, Vadim",g,RUS,2653,0,1976,14,38
7472,27-03-14,1,"Carlsen, Magnus",g,NOR,2881,5,1990,14,24
7473,27-03-14,2,"Aronian, Levon",g,ARM,2830,5,1982,14,32
7474,27-03-14,3,"Kramnik, Vladimir",g,RUS,2787,0,1975,14,39
7475,27-03-14,4,"Topalov, Veselin",g,BUL,2785,0,1975,14,39
7476,27-03-14,5,"Caruana, Fabiano",g,ITA,2783,5,1992,14,22
7477,27-03-14,6,"Grischuk, Alexander",g,RUS,2777,0,1983,14,31
7478,27-03-14,7,"Nakamura, Hikaru",g,USA,2772,5,1987,14,27
7479,27-03-14,8,"Anand, Viswanathan",g,IND,2770,7,1969,14,45
7480,27-03-14,9,"Karjakin, Sergey",g,RUS,2766,0,1990,14,24
7481,27-03-14,10,"Vachier-Lagrave, Maxime",g,FRA,2758,12,1990,14,24
7482,27-03-14,11,"Svidler, Peter",g,RUS,2758,0,1976,14,38
7483,27-03-14,12,"Dominguez Perez, Leinier",g,CUB,2757,0,1983,14,31
7484,27-03-14,13,"Mamedyarov, Shakhriyar",g,AZE,2757,0,1985,14,29
7485,27-03-14,14,"Ivanchuk, Vassily",g,UKR,2753,10,1969,14,45
7486,27-03-14,15,"Gelfand, Boris",g,ISR,2753,5,1968,14,46
7487,27-03-14,16,"Adams, Michael",g,ENG,2751,10,1971,14,43
7488,27-03-14,17,"Vitiugov, Nikita",g,RUS,2747,9,1987,14,27
7489,27-03-14,18,"Giri, Anish",g,NED,2745,4,1994,14,20
7490,27-03-14,19,"Bacrot, Etienne",g,FRA,2739,4,1983,14,31
7491,27-03-14,20,"So, Wesley",g,PHI,2738,0,1993,14,21
7492,27-03-14,21,"Wang, Hao",g,CHN,2734,0,1989,14,25
7493,27-03-14,22,"Nepomniachtchi, Ian",g,RUS,2732,0,1990,14,24
7494,27-03-14,23,"Leko, Peter",g,HUN,2730,0,1979,14,35
7495,27-03-14,24,"Eljanov, Pavel",g,UKR,2723,11,1983,14,31
7496,27-03-14,25,"Jakovenko, Dmitry",g,RUS,2723,0,1983,14,31
7497,27-03-14,26,"Morozevich, Alexander",g,RUS,2722,0,1977,14,37
7498,27-03-14,27,"Ponomariov, Ruslan",g,UKR,2721,0,1983,14,31
7499,27-03-14,28,"Korobov, Anton",g,UKR,2719,9,1985,14,29
7500,27-03-14,29,"Ding, Liren",g,CHN,2717,0,1992,14,22
7501,27-03-14,30,"Malakhov, Vladimir",g,RUS,2717,0,1980,14,34
7502,27-03-14,31,"Wang, Yue",g,CHN,2717,0,1987,14,27
7503,27-03-14,32,"Jobava, Baadur",g,GEO,2716,9,1983,14,31
7504,27-03-14,33,"Harikrishna, P.",g,IND,2714,12,1986,14,28
7505,27-03-14,34,"Khismatullin, Denis",g,RUS,2714,9,1984,14,30
7506,27-03-14,35,"Shirov, Alexei",g,LAT,2713,4,1972,14,42
7507,27-03-14,36,"Wojtaszek, Radoslaw",g,POL,2713,2,1987,14,27
7508,27-03-14,37,"Radjabov, Teimour",g,AZE,2713,0,1987,14,27
7509,27-03-14,38,"Moiseenko, Alexander",g,UKR,2712,9,1980,14,34
7510,27-03-14,39,"Tomashevsky, Evgeny",g,RUS,2711,10,1987,14,27
7511,27-03-14,40,"Kamsky, Gata",g,USA,2709,10,1974,14,40
7512,27-03-14,41,"Fressinet, Laurent",g,FRA,2709,2,1981,14,33
7513,27-03-14,42,"Andreikin, Dmitry",g,RUS,2709,0,1990,14,24
7514,27-03-14,43,"Le, Quang Liem",g,VIE,2709,0,1991,14,23
7515,27-03-14,44,"Almasi, Zoltan",g,HUN,2707,0,1976,14,38
7516,27-03-14,45,"Naiditsch, Arkadij",g,GER,2706,6,1985,14,29
7517,27-03-14,46,"Kryvoruchko, Yuriy",g,UKR,2706,2,1986,14,28
7518,27-03-14,47,"Rublevsky, Sergei",g,RUS,2706,0,1974,14,40
7519,27-03-14,48,"Areshchenko, Alexander",g,UKR,2705,4,1986,14,28
7520,27-03-14,49,"Li, Chao b",g,CHN,2700,19,1989,14,25
7521,27-03-14,50,"Navara, David",g,CZE,2700,10,1985,14,29
7522,27-03-14,51,"Bu, Xiangzhi",g,CHN,2699,0,1985,14,29
7523,27-03-14,52,"Inarkiev, Ernesto",g,RUS,2698,0,1985,14,29
7524,27-03-14,53,"Vallejo Pons, Francisco",g,ESP,2697,11,1982,14,32
7525,27-03-14,54,"Matlakov, Maxim",g,RUS,2695,9,1991,14,23
7526,27-03-14,55,"Kasimdzhanov, Rustam",g,UZB,2693,2,1979,14,35
7527,27-03-14,56,"Polgar, Judit",g,HUN,2693,0,1976,14,38
7528,27-03-14,57,"Alekseev, Evgeny",g,RUS,2692,5,1985,14,29
7529,27-03-14,58,"Nisipeanu, Liviu-Dieter",g,ROU,2692,4,1976,14,38
7530,27-03-14,59,"Rodshtein, Maxim",g,ISR,2691,12,1989,14,25
7531,27-03-14,60,"Riazantsev, Alexander",g,RUS,2689,0,1985,14,29
7532,27-03-14,61,"Berkes, Ferenc",g,HUN,2687,2,1985,14,29
7533,27-03-14,62,"Van Wely, Loek",g,NED,2684,2,1972,14,42
7534,27-03-14,63,"McShane, Luke J",g,ENG,2683,2,1984,14,30
7535,27-03-14,64,"Akopian, Vladimir",g,ARM,2682,9,1971,14,43
7536,27-03-14,65,"Rapport, Richard",g,HUN,2681,13,1996,14,18
7537,27-03-14,66,"Cheparinov, Ivan",g,BUL,2681,10,1986,14,28
7538,27-03-14,67,"Laznicka, Viktor",g,CZE,2681,0,1988,14,26
7539,27-03-14,68,"Granda Zuniga, Julio E",g,PER,2680,0,1967,14,47
7540,27-03-14,69,"Dreev, Aleksey",g,RUS,2679,10,1969,14,45
7541,27-03-14,70,"Onischuk, Alexander",g,USA,2679,0,1975,14,39
7542,27-03-14,71,"Bruzon Batista, Lazaro",g,CUB,2678,16,1982,14,32
7543,27-03-14,72,"Movsesian, Sergei",g,ARM,2678,10,1978,14,36
7544,27-03-14,73,"Sargissian, Gabriel",g,ARM,2676,9,1983,14,31
7545,27-03-14,74,"Sasikiran, Krishnan",g,IND,2676,0,1981,14,33
7546,27-03-14,75,"Grachev, Boris",g,RUS,2675,18,1986,14,28
7547,27-03-14,76,"Short, Nigel D",g,ENG,2674,10,1965,14,49
7548,27-03-14,77,"Volokitin, Andrei",g,UKR,2674,4,1986,14,28
7549,27-03-14,78,"Istratescu, Andrei",g,FRA,2672,14,1975,14,39
7550,27-03-14,79,"Zhigalko, Sergei",g,BLR,2671,9,1989,14,25
7551,27-03-14,80,"Edouard, Romain",g,FRA,2670,16,1990,14,24
7552,27-03-14,81,"Yu, Yangyi",g,CHN,2664,0,1994,14,20
7553,27-03-14,82,"Bartel, Mateusz",g,POL,2662,11,1985,14,29
7554,27-03-14,83,"Saric, Ivan",g,CRO,2661,11,1990,14,24
7555,27-03-14,84,"Mamedov, Rauf",g,AZE,2660,9,1988,14,26
7556,27-03-14,85,"Ni, Hua",g,CHN,2658,0,1983,14,31
7557,27-03-14,86,"Khairullin, Ildar",g,RUS,2657,18,1990,14,24
7558,27-03-14,87,"Efimenko, Zahar",g,UKR,2657,4,1985,14,29
7559,27-03-14,88,"Amin, Bassem",g,EGY,2657,3,1988,14,26
7560,27-03-14,89,"Motylev, Alexander",g,RUS,2656,9,1979,14,35
7561,27-03-14,90,"Safarli, Eltaj",g,AZE,2656,9,1992,14,22
7562,27-03-14,91,"Gharamian, Tigran",g,FRA,2655,0,1984,14,30
7563,27-03-14,92,"Lysyj, Igor",g,RUS,2655,0,1987,14,27
7564,27-03-14,93,"Lenic, Luka",g,SLO,2654,8,1988,14,26
7565,27-03-14,94,"Erdos, Viktor",g,HUN,2654,6,1987,14,27
7566,27-03-14,95,"Sjugirov, Sanan",g,RUS,2653,9,1993,14,21
7567,27-03-14,96,"Nielsen, Peter Heine",g,DEN,2653,4,1973,14,41
7568,27-03-14,97,"Zvjaginsev, Vadim",g,RUS,2653,0,1976,14,38
7569,27-03-14,98,"Sutovsky, Emil",g,ISR,2652,14,1977,14,37
7570,27-03-14,99,"Tiviakov, Sergei",g,NED,2651,10,1973,14,41
7571,27-03-14,100,"Socko, Bartosz",g,POL,2651,9,1978,14,36
7572,27-03-14,101,"Balogh, Csaba",g,HUN,2651,4,1987,14,27
7573,27-03-14,102,"Jones, Gawain C B",g,ENG,2651,2,1987,14,27
7574,27-04-14,1,"Carlsen, Magnus",g,NOR,2881,0,1990,14,24
7575,27-04-14,2,"Aronian, Levon",g,ARM,2812,14,1982,14,32
7576,27-04-14,3,"Anand, Viswanathan",g,IND,2785,14,1969,14,45
7577,27-04-14,4,"Kramnik, Vladimir",g,RUS,2783,14,1975,14,39
7578,27-04-14,5,"Caruana, Fabiano",g,ITA,2783,0,1992,14,22
7579,27-04-14,6,"Grischuk, Alexander",g,RUS,2777,0,1983,14,31
7580,27-04-14,7,"Karjakin, Sergey",g,RUS,2772,14,1990,14,24
7581,27-04-14,8,"Topalov, Veselin",g,BUL,2772,14,1975,14,39
7582,27-04-14,9,"Nakamura, Hikaru",g,USA,2772,0,1987,14,27
7583,27-04-14,10,"Mamedyarov, Shakhriyar",g,AZE,2760,14,1985,14,29
7584,27-04-14,11,"Vachier-Lagrave, Maxime",g,FRA,2758,0,1990,14,24
7585,27-04-14,12,"Dominguez Perez, Leinier",g,CUB,2757,0,1983,14,31
7586,27-04-14,13,"Svidler, Peter",g,RUS,2756,14,1976,14,38
7587,27-04-14,14,"Adams, Michael",g,ENG,2753,2,1971,14,43
7588,27-04-14,15,"Gelfand, Boris",g,ISR,2753,0,1968,14,46
7589,27-04-14,16,"Ivanchuk, Vassily",g,UKR,2753,0,1969,14,45
7590,27-04-14,17,"Vitiugov, Nikita",g,RUS,2747,0,1987,14,27
7591,27-04-14,18,"Giri, Anish",g,NED,2745,0,1994,14,20
7592,27-04-14,19,"So, Wesley",g,PHI,2738,0,1993,14,21
7593,27-04-14,20,"Wang, Hao",g,CHN,2734,0,1989,14,25
7594,27-04-14,21,"Eljanov, Pavel",g,UKR,2732,11,1983,14,31
7595,27-04-14,22,"Nepomniachtchi, Ian",g,RUS,2732,0,1990,14,24
7596,27-04-14,23,"Leko, Peter",g,HUN,2730,0,1979,14,35
7597,27-04-14,24,"Jakovenko, Dmitry",g,RUS,2726,11,1983,14,31
7598,27-04-14,25,"Harikrishna, P.",g,IND,2726,4,1986,14,28
7599,27-04-14,26,"Ponomariov, Ruslan",g,UKR,2723,2,1983,14,31
7600,27-04-14,27,"Andreikin, Dmitry",g,RUS,2722,14,1990,14,24
7601,27-04-14,28,"Bacrot, Etienne",g,FRA,2722,13,1983,14,31
7602,27-04-14,29,"Morozevich, Alexander",g,RUS,2722,0,1977,14,37
7603,27-04-14,30,"Wang, Yue",g,CHN,2717,0,1987,14,27
7604,27-04-14,31,"Wojtaszek, Radoslaw",g,POL,2716,14,1987,14,27
7605,27-04-14,32,"Kamsky, Gata",g,USA,2714,9,1974,14,40
7606,27-04-14,33,"Radjabov, Teimour",g,AZE,2713,0,1987,14,27
7607,27-04-14,34,"Li, Chao b",g,CHN,2711,21,1989,14,25
7608,27-04-14,35,"Fressinet, Laurent",g,FRA,2711,13,1981,14,33
7609,27-04-14,36,"Ding, Liren",g,CHN,2710,20,1992,14,22
7610,27-04-14,37,"Le, Quang Liem",g,VIE,2710,9,1991,14,23
7611,27-04-14,38,"Moiseenko, Alexander",g,UKR,2707,11,1980,14,34
7612,27-04-14,39,"Navara, David",g,CZE,2706,22,1985,14,29
7613,27-04-14,40,"Naiditsch, Arkadij",g,GER,2706,12,1985,14,29
7614,27-04-14,41,"Jobava, Baadur",g,GEO,2706,11,1983,14,31
7615,27-04-14,42,"Rublevsky, Sergei",g,RUS,2706,0,1974,14,40
7616,27-04-14,43,"Kryvoruchko, Yuriy",g,UKR,2704,17,1986,14,28
7617,27-04-14,44,"Shirov, Alexei",g,LAT,2702,12,1972,14,42
7618,27-04-14,45,"Areshchenko, Alexander",g,UKR,2701,13,1986,14,28
7619,27-04-14,46,"Malakhov, Vladimir",g,RUS,2701,11,1980,14,34
7620,27-04-14,47,"Bu, Xiangzhi",g,CHN,2699,0,1985,14,29
7621,27-04-14,48,"Rapport, Richard",g,HUN,2698,17,1996,14,18
7622,27-04-14,49,"Korobov, Anton",g,UKR,2698,16,1985,14,29
7623,27-04-14,50,"Tomashevsky, Evgeny",g,RUS,2697,11,1987,14,27
7624,27-04-14,51,"Almasi, Zoltan",g,HUN,2693,11,1976,14,38
7625,27-04-14,52,"Vallejo Pons, Francisco",g,ESP,2693,2,1982,14,32
7626,27-04-14,53,"Kasimdzhanov, Rustam",g,UZB,2693,0,1979,14,35
7627,27-04-14,54,"Inarkiev, Ernesto",g,RUS,2691,11,1985,14,29
7628,27-04-14,55,"Matlakov, Maxim",g,RUS,2690,13,1991,14,23
7629,27-04-14,56,"Riazantsev, Alexander",g,RUS,2688,11,1985,14,29
7630,27-04-14,57,"Cheparinov, Ivan",g,BUL,2686,11,1986,14,28
7631,27-04-14,58,"Nisipeanu, Liviu-Dieter",g,ROU,2686,2,1976,14,38
7632,27-04-14,59,"Motylev, Alexander",g,RUS,2685,11,1979,14,35
7633,27-04-14,60,"Polgar, Judit",g,HUN,2685,11,1976,14,38
7634,27-04-14,61,"Granda Zuniga, Julio E",g,PER,2685,6,1967,14,47
7635,27-04-14,62,"Van Wely, Loek",g,NED,2685,3,1972,14,42
7636,27-04-14,63,"Sargissian, Gabriel",g,ARM,2684,11,1983,14,31
7637,27-04-14,64,"Khismatullin, Denis",g,RUS,2681,11,1984,14,30
7638,27-04-14,65,"Berkes, Ferenc",g,HUN,2680,11,1985,14,29
7639,27-04-14,66,"Sasikiran, Krishnan",g,IND,2680,2,1981,14,33
7640,27-04-14,67,"Onischuk, Alexander",g,USA,2679,0,1975,14,39
7641,27-04-14,68,"Alekseev, Evgeny",g,RUS,2678,11,1985,14,29
7642,27-04-14,69,"Rodshtein, Maxim",g,ISR,2678,9,1989,14,25
7643,27-04-14,70,"Bruzon Batista, Lazaro",g,CUB,2678,0,1982,14,32
7644,27-04-14,71,"Zhigalko, Sergei",g,BLR,2675,11,1989,14,25
7645,27-04-14,72,"Akopian, Vladimir",g,ARM,2674,11,1971,14,43
7646,27-04-14,73,"McShane, Luke J",g,ENG,2674,2,1984,14,30
7647,27-04-14,74,"Laznicka, Viktor",g,CZE,2673,21,1988,14,26
7648,27-04-14,75,"Dreev, Aleksey",g,RUS,2670,11,1969,14,45
7649,27-04-14,76,"Movsesian, Sergei",g,ARM,2670,7,1978,14,36
7650,27-04-14,77,"Edouard, Romain",g,FRA,2670,0,1990,14,24
7651,27-04-14,78,"Yu, Yangyi",g,CHN,2667,11,1994,14,20
7652,27-04-14,79,"Istratescu, Andrei",g,FRA,2667,10,1975,14,39
7653,27-04-14,80,"Saric, Ivan",g,CRO,2665,13,1990,14,24
7654,27-04-14,81,"Fedoseev, Vladimir",g,RUS,2663,11,1995,14,19
7655,27-04-14,82,"Lysyj, Igor",g,RUS,2662,11,1987,14,27
7656,27-04-14,83,"Short, Nigel D",g,ENG,2661,10,1965,14,49
7657,27-04-14,84,"Lupulescu, Constantin",g,ROU,2660,11,1984,14,30
7658,27-04-14,85,"Mamedov, Rauf",g,AZE,2660,0,1988,14,26
7659,27-04-14,86,"Bartel, Mateusz",g,POL,2659,16,1985,14,29
7660,27-04-14,87,"Grachev, Boris",g,RUS,2659,11,1986,14,28
7661,27-04-14,88,"Efimenko, Zahar",g,UKR,2657,0,1985,14,29
7662,27-04-14,89,"Balogh, Csaba",g,HUN,2656,13,1987,14,27
7663,27-04-14,90,"Smirin, Ilia",g,ISR,2656,11,1968,14,46
7664,27-04-14,91,"Safarli, Eltaj",g,AZE,2656,0,1992,14,22
7665,27-04-14,92,"Najer, Evgeniy",g,RUS,2655,20,1977,14,37
7666,27-04-14,93,"Lenic, Luka",g,SLO,2655,4,1988,14,26
7667,27-04-14,94,"Gharamian, Tigran",g,FRA,2655,0,1984,14,30
7668,27-04-14,95,"Ni, Hua",g,CHN,2654,9,1983,14,31
7669,27-04-14,96,"Howell, David W L",g,ENG,2654,4,1990,14,24
7670,27-04-14,97,"Nielsen, Peter Heine",g,DEN,2654,1,1973,14,41
7671,27-04-14,98,"Sjugirov, Sanan",g,RUS,2653,11,1993,14,21
7672,27-04-14,99,"Popov, Ivan",g,RUS,2651,11,1990,14,24
7673,27-04-14,100,"Erdos, Viktor",g,HUN,2651,3,1987,14,27
7674,27-04-14,101,"Tiviakov, Sergei",g,NED,2651,3,1973,14,41
7675,27-05-14,1,"Carlsen, Magnus",g,NOR,2882,1,1990,14,24
7676,27-05-14,2,"Aronian, Levon",g,ARM,2815,3,1982,14,32
7677,27-05-14,3,"Grischuk, Alexander",g,RUS,2792,7,1983,14,31
7678,27-05-14,4,"Anand, Viswanathan",g,IND,2785,0,1969,14,45
7679,27-05-14,5,"Caruana, Fabiano",g,ITA,2783,0,1992,14,22
7680,27-05-14,6,"Kramnik, Vladimir",g,RUS,2783,0,1975,14,39
7681,27-05-14,7,"Nakamura, Hikaru",g,USA,2772,0,1987,14,27
7682,27-05-14,8,"Topalov, Veselin",g,BUL,2772,0,1975,14,39
7683,27-05-14,9,"Karjakin, Sergey",g,RUS,2770,7,1990,14,24
7684,27-05-14,10,"Dominguez Perez, Leinier",g,CUB,2768,6,1983,14,31
7685,27-05-14,11,"Mamedyarov, Shakhriyar",g,AZE,2760,0,1985,14,29
7686,27-05-14,12,"Vachier-Lagrave, Maxime",g,FRA,2758,0,1990,14,24
7687,27-05-14,13,"Svidler, Peter",g,RUS,2753,6,1976,14,38
7688,27-05-14,14,"Gelfand, Boris",g,ISR,2753,0,1968,14,46
7689,27-05-14,15,"Ivanchuk, Vassily",g,UKR,2753,0,1969,14,45
7690,27-05-14,16,"Adams, Michael",g,ENG,2750,3,1971,14,43
7691,27-05-14,17,"Giri, Anish",g,NED,2746,4,1994,14,20
7692,27-05-14,18,"Vitiugov, Nikita",g,RUS,2742,6,1987,14,27
7693,27-05-14,19,"Leko, Peter",g,HUN,2737,7,1979,14,35
7694,27-05-14,20,"Nepomniachtchi, Ian",g,RUS,2735,6,1990,14,24
7695,27-05-14,21,"Wang, Hao",g,CHN,2734,3,1989,14,25
7696,27-05-14,22,"Eljanov, Pavel",g,UKR,2732,0,1983,14,31
7697,27-05-14,23,"So, Wesley",g,PHI,2731,8,1993,14,21
7698,27-05-14,24,"Jakovenko, Dmitry",g,RUS,2730,5,1983,14,31
7699,27-05-14,25,"Harikrishna, P.",g,IND,2726,0,1986,14,28
7700,27-05-14,26,"Wojtaszek, Radoslaw",g,POL,2724,9,1987,14,27
7701,27-05-14,27,"Ponomariov, Ruslan",g,UKR,2723,0,1983,14,31
7702,27-05-14,28,"Andreikin, Dmitry",g,RUS,2722,0,1990,14,24
7703,27-05-14,29,"Bacrot, Etienne",g,FRA,2721,3,1983,14,31
7704,27-05-14,30,"Morozevich, Alexander",g,RUS,2719,6,1977,14,37
7705,27-05-14,31,"Ding, Liren",g,CHN,2714,4,1992,14,22
7706,27-05-14,32,"Kamsky, Gata",g,USA,2713,16,1974,14,40
7707,27-05-14,33,"Wang, Yue",g,CHN,2713,4,1987,14,27
7708,27-05-14,34,"Radjabov, Teimour",g,AZE,2713,0,1987,14,27
7709,27-05-14,35,"Jobava, Baadur",g,GEO,2712,7,1983,14,31
7710,27-05-14,36,"Le, Quang Liem",g,VIE,2712,3,1991,14,23
7711,27-05-14,37,"Fressinet, Laurent",g,FRA,2711,0,1981,14,33
7712,27-05-14,38,"Li, Chao b",g,CHN,2711,0,1989,14,25
7713,27-05-14,39,"Navara, David",g,CZE,2708,8,1985,14,29
7714,27-05-14,40,"Moiseenko, Alexander",g,UKR,2707,0,1980,14,34
7715,27-05-14,41,"Shirov, Alexei",g,LAT,2703,8,1972,14,42
7716,27-05-14,42,"Kryvoruchko, Yuriy",g,UKR,2703,3,1986,14,28
7717,27-05-14,43,"Rapport, Richard",g,HUN,2701,12,1996,14,18
7718,27-05-14,44,"Areshchenko, Alexander",g,UKR,2701,0,1986,14,28
7719,27-05-14,45,"Naiditsch, Arkadij",g,GER,2700,12,1985,14,29
7720,27-05-14,46,"Kasimdzhanov, Rustam",g,UZB,2700,9,1979,14,35
7721,27-05-14,47,"Vallejo Pons, Francisco",g,ESP,2700,9,1982,14,32
7722,27-05-14,48,"Rublevsky, Sergei",g,RUS,2698,5,1974,14,40
7723,27-05-14,49,"Korobov, Anton",g,UKR,2696,9,1985,14,29
7724,27-05-14,50,"Tomashevsky, Evgeny",g,RUS,2695,6,1987,14,27
7725,27-05-14,51,"Malakhov, Vladimir",g,RUS,2694,5,1980,14,34
7726,27-05-14,52,"Bu, Xiangzhi",g,CHN,2693,12,1985,14,29
7727,27-05-14,53,"Almasi, Zoltan",g,HUN,2693,0,1976,14,38
7728,27-05-14,54,"Edouard, Romain",g,FRA,2692,9,1990,14,24
7729,27-05-14,55,"Riazantsev, Alexander",g,RUS,2692,6,1985,14,29
7730,27-05-14,56,"Nisipeanu, Liviu-Dieter",g,GER,2691,21,1976,14,38
7731,27-05-14,57,"Matlakov, Maxim",g,RUS,2689,5,1991,14,23
7732,27-05-14,58,"Motylev, Alexander",g,RUS,2687,5,1979,14,35
7733,27-05-14,59,"Laznicka, Viktor",g,CZE,2686,9,1988,14,26
7734,27-05-14,60,"Cheparinov, Ivan",g,BUL,2686,0,1986,14,28
7735,27-05-14,61,"Polgar, Judit",g,HUN,2685,0,1976,14,38
7736,27-05-14,62,"Sargissian, Gabriel",g,ARM,2684,0,1983,14,31
7737,27-05-14,63,"Bruzon Batista, Lazaro",g,CUB,2682,9,1982,14,32
7738,27-05-14,64,"Inarkiev, Ernesto",g,RUS,2682,6,1985,14,29
7739,27-05-14,65,"Khismatullin, Denis",g,RUS,2682,6,1984,14,30
7740,27-05-14,66,"Yu, Yangyi",g,CHN,2675,13,1994,14,20
7741,27-05-14,67,"Granda Zuniga, Julio E",g,PER,2675,9,1967,14,47
7742,27-05-14,68,"Zhigalko, Sergei",g,BLR,2675,0,1989,14,25
7743,27-05-14,69,"McShane, Luke J",g,ENG,2674,4,1984,14,30
7744,27-05-14,70,"Alekseev, Evgeny",g,RUS,2673,6,1985,14,29
7745,27-05-14,71,"Movsesian, Sergei",g,ARM,2672,6,1978,14,36
